"Crop Year","RM","Winter Wheat - bu/ac","Canola - bu/ac","Spring Wheat - bu/ac","Mustard - lbs/ac","Durum - bu/ac","Sunflowers - lbs/ac","Oats - bu/ac","Lentils - lbs/ac","Peas - bu/ac","Barley - bu/ac","Fall Rye - bu/ac","Canary Seed","Spring Rye - bu/ac","Tame Hay - tons/ac","Flax - bu/ac","Chick Peas - lbs/ac"
"2012","183","44.7","18.8","32.9","","","","45.7","","28.1","25","","","","","17.5",""
"2012","184","33.1","19.9","28.5","","","","48","","23.0","26.8","","","","","8",""
"2012","185","41.1","21.6","32","","31.3","","63","","27.7","35.9","","1042","","","15.6",""
"2012","186","51.3","25.1","34.7","","36.5","","58.6","893","31.8","47.3","50","1120","","","24.3",""
"2012","187","","25.4","31.2","","42.8","","57.6","797","26.9","52.7","","","","","22.7",""
"2012","189","","28","36.8","","39.8","","49.5","1486","30.9","54.1","","1285","","","25.4","2442"
"2012","190","","24.8","33.4","622","36.8","","45","1433","30.7","49.5","","1049","","","19.5","1891"
"2012","191","64","25.7","47.5","","52.4","","","1321","29.4","41.5","","","","","25.7","1698"
"2012","193","32.5","27.7","31.1","900","34.5","","60","1428","32.1","40.6","35.5","","","","22.1","2078"
"2012","194","45","21.5","27","588","33.8","","51.9","1342","27.9","41.1","45","900","","","18.9","1000"
"2012","211","44.3","19.1","33.1","","","","57.7","","19.9","29.1","","","","","18.1",""
"2012","213","39.9","20.5","31.7","","","","54.8","","26.0","28.3","","200","","","18",""
"2012","214","38.7","20.4","28.8","","","","61","","28.0","33.8","19","","","","14.9",""
"2012","215","27.7","23.5","27.7","","","","64.1","","26.2","31.5","26","","","","14",""
"2012","216","","19.5","31.5","","38","","67.9","","24.9","33.4","","","","","15.7",""
"2012","217","57.5","21.2","36.5","","","","54.1","805","24.0","44.8","","680","","","18.5",""
"2012","218","56","22.6","34.4","478","45.4","","59.6","1248","30.4","50.3","","757","","","17.9",""
"2012","219","40.2","21.6","35.8","579","43.1","","52.2","1479","29.3","52.3","","","","","18.4",""
"2012","220","44","23.2","36.1","1250","34.9","","56.6","1265","37.9","40.8","","","","","21.7",""
"2012","221","39.6","23.3","35","","43.5","","47.2","1092","25.3","41","","","","","21.6",""
"2012","222","56","22.9","33","906","39.7","","","1288","31.5","61.3","","","","","20.9","1509"
"2012","223","40","26.3","37.4","","35.2","","42.9","1437","32.1","41.3","","","","","18.9",""
"2012","224","","23.4","31.2","570","41.2","","","1293","27.3","36.5","","","","","31.6",""
"2012","225","","26.2","32.5","","29.7","","","1216","25.4","40.3","","","","","21","1984"
"2012","226","50.6","26.7","27.6","800","37.3","","63.5","1346","22.0","40.3","30","900","","","15","1833"
"2012","228","","30.1","31.5","","39.5","","","1377","29.7","41.7","","1061","","","","3071"
"2012","229","","32","33.6","","39.6","","","1406","32.4","40.4","","1090","","","10","1921"
"2012","230","","27.1","39","","39.1","","","1611","29.8","31","","1043","","","",""
"2012","231","51","29.1","35.5","816","40.6","","","1670","36.9","63.1","45.1","1238","","","","2055"
"2012","232","53.2","32.2","35.3","","40.5","","","1816","43.6","54.8","50","1026","","","",""
"2012","241","36.3","16","28.4","1000","30","","59.5","1000","24.0","24.7","30","1200","","","13.5","1100"
"2012","243","38.5","21.6","36.7","","","","63.6","","22.0","31","","","","","",""
"2012","244","46","25.7","30.1","","","","56.4","","30.0","30.7","","","","","",""
"2012","245","46.3","21.2","25.3","","","","47.2","","27.5","31.6","","","","","16.5",""
"2012","246","30","17.7","28.6","","","","62.9","","24.0","32.9","","","","","12.5",""
"2012","247","34.5","25.8","28.7","","","","62.2","","27.4","38.4","","684","","","19.8",""
"2012","248","","24.7","32.8","","33.5","","52","","26.3","43.1","","","","","18.5",""
"2012","250","42.2","26.4","35.2","","40.1","","66","1300","33.4","47.4","","","","","20.7",""
"2012","251","45.3","28.9","35.2","888","34.5","","54","1002","32.0","50.1","26","900","","","21.1","1200"
"2012","252","51.8","25.9","37.8","732","40.7","","58.3","1550","32.1","56","","900","","","22.9",""
"2012","253","57.9","25.3","39.9","1091","43.1","","","1419","33.3","43.9","","","","","",""
"2012","254","","23.1","34.4","559","37.9","","","1413","29.4","45.2","","","","","28",""
"2012","255","","26.1","30.4","","34.9","","","1280","27.9","38.9","","","","","",""
"2012","256","","20.9","27.3","697","28.6","","","935","23.3","32","","","","","25",""
"2012","257","38","23.7","30","","36.3","","","1116","27.5","45.5","","682","","","20.5","1748"
"2012","259","","27","29.8","953","43.3","","","1511","28.7","45.2","","951","","","20.5","1986"
"2012","260","","25.6","28.4","710","39.2","","","1135","26.1","36.5","","1063","","","","2550"
"2012","261","","26.5","30.8","1000","41.7","","","1630","35.6","52.7","","1020","","","25.1","2645"
"2012","271","25","23.3","33.1","","","","81.8","","","30.3","","","","","",""
"2012","273","36","20.8","33.6","","","","67.4","","","31.5","","401","","","10.5",""
"2012","274","","19.9","29.5","","","","57.9","","","32.8","","","","","15",""
"2012","275","23","17.1","33.8","","","","68.1","","","27.3","","","","","10",""
"2012","276","53","21.1","32.9","","","","56.8","","25.9","40.6","","1029","","","17.9",""
"2012","277","35","18.4","30","","","","64.8","","27.0","30.9","","","","","14.9",""
"2012","279","44","30","50.5","","47.5","","71.5","","29.5","42","","904","","","19",""
"2012","280","47.3","28.3","43.2","","40.2","","","","31.0","47.3","","","","","26",""
"2012","281","38","26.2","40.6","","51.2","","76.8","1488","28.1","51.5","","","","","24.7",""
"2012","282","27","21.7","33.1","","39.8","","49","1324","24.4","49","","595","","","22.8",""
"2012","283","","26.2","34.4","596","39.3","","40","1034","24.0","38.5","","652","","","21.3",""
"2012","284","30","27.4","29.2","975","28.3","","77.5","987","20.6","46.8","30","1200","","","21.8",""
"2012","285","40","22.7","27.6","925","24.4","","82.5","879","20.3","37","35","1150","","","23",""
"2012","286","","22.5","26.2","494","29.8","","","759","20.0","37.3","","1099","","","19.3",""
"2012","287","39","25.1","32.9","962","37.2","","","789","18.9","41.1","","996","","","22",""
"2012","288","","21.1","31.1","","36.6","","","1043","31.2","38.3","","","","","22",""
"2012","290","30","23.2","35","717","35.9","","","1104","32.9","44","","997","","","17.2",""
"2012","292","38","19.7","30.4","242","33.1","","","1279","26.0","35.5","","864","","","",""
"2012","301","","12.7","26.8","","","","50.5","","15.2","19.7","","","","","11.4",""
"2012","303","27","20.7","40.1","","","","69.8","","25.0","43.4","","","","","",""
"2012","304","","20.5","31.8","","","","68.5","","24.2","30.3","","990","","","",""
"2012","305","40","21","33.7","","","","65.6","","15.0","31.8","40","1227","","","15.6",""
"2012","307","51.7","25.9","36.7","","","","64","","30.4","36.7","47.5","1344","","","20.4",""
"2012","308","46.9","25.2","37.2","1250","36","","72.9","1320","33.5","52.2","38","","","","25.9",""
"2012","309","38.7","30.9","41.8","","","","72","","42.3","50.4","","","","","26.3",""
"2012","310","40.1","27.9","49.4","","","","58.4","","34.6","49.9","","","","","25.9",""
"2012","312","43","27.6","39.4","","","","55","1144","32.8","45.1","","952","","","25.2",""
"2012","313","","26.5","35.6","672","42.5","","","","25.9","43.1","","","","","19",""
"2012","314","","23.5","34.8","","42","","39","","35.0","34.2","","","","","18",""
"2012","315","45","25.6","34.9","","","","","1247","24.5","31","","","","","",""
"2012","316","","24.6","37.7","","50","","","1118","31.4","35.7","","","","","",""
"2012","317","35","24.7","28.9","1000","37.4","","55","984","23.7","40","30","","","","21",""
"2012","318","","26","38.9","","41.5","","","1061","25.9","43","","1047","","","",""
"2012","319","","22.7","29.2","576","33.3","","","997","19.6","37.2","","648","","","29.5",""
"2012","320","35","20.4","26.4","821","30.2","","42","1070","29.0","39.9","","1059","","","12.7",""
"2012","321","","18.7","27.4","","32","","","958","26.0","30.9","","","","","",""
"2012","322","","31.5","24.8","","","","","","","34.8","","838","","","",""
"2012","331","","15.8","37","","","","47","","","19","","","","","",""
"2012","333","","21.4","36.1","","","","76.1","","","30","","","","","",""
"2012","334","","24.5","35.8","","","","77.1","","24.5","32.7","","","","","",""
"2012","335","42","19.2","35.6","","","","64.5","","","44","","1439","","","12",""
"2012","336","","26.4","37.3","","","","82.4","","27.0","55.7","","1060","","","22",""
"2012","337","46.3","25.2","40.6","","40","","79.6","","27.6","51.2","30","1185","","","27.7",""
"2012","338","49","32.7","45.6","","","","99.7","","38.0","58.3","","","","","30",""
"2012","339","48","24.3","42.5","850","19","","66.6","870","30.6","41.8","42","950","","","21.5",""
"2012","340","25","25.3","36.7","930","","","66.2","","30.6","42.9","25","","","","25.7",""
"2012","341","","26.1","36.2","","39","","68.4","","24.8","40.7","","","","","17.9",""
"2012","342","","28.2","36.9","458","47.5","","93.4","1311","26.8","47.6","","1078","","","19.5",""
"2012","343","45","27.3","36.3","541","47.1","","70.7","1220","32.8","54.5","20","","","","24.3",""
"2012","344","","20.3","30.3","600","26.1","","66.3","588","18.6","42","24","","","","19.2",""
"2012","345","","28.3","41.6","","","","60.8","1241","23.5","43.1","","","","","",""
"2012","346","","23.1","33.4","1078","37","","70","1185","28.4","44.6","","575","","","20",""
"2012","347","","25.8","36","625","32.9","","48.1","1474","25.9","40.5","","","","","19.2",""
"2012","349","","22.4","34","","30.3","","","834","20.4","37.4","","","","","",""
"2012","350","","24.7","36.4","","19.5","","","812","22.0","37.6","","","","","14",""
"2012","351","","22.1","33.9","863","24","","50","962","25.3","35.9","30","","","","19",""
"2012","352","","25.5","34.4","850","32.7","","59.7","","21.6","43.4","27.5","","","","",""
"2012","366","","16.2","36.7","","","","80.2","600","19.1","33.1","","641","","","10.3",""
"2012","367","","20.8","35.7","","","","80.2","","","34.6","","","","","",""
"2012","368","","28.1","47.4","","","","95.8","","29.6","57.2","","1078","","","",""
"2012","369","","27.5","49.4","","","","94.9","","40.3","53.2","","1109","","","",""
"2012","370","45","25.9","42.7","","47.8","","86","","33.3","49.4","50","1199","","","24.6",""
"2012","371","50","24.7","37.2","253","47","","73.9","","25.3","44.3","50","875","","","21.3",""
"2012","372","","26.1","35","900","35","","78","1003","24.6","44.4","40","1110","","","20.5",""
"2012","373","","20.8","23.2","","","","71","","13.2","39.9","","1250","","","18.7",""
"2012","376","","21.7","28.7","","","","55.7","866","19.4","47","","","","","24.5",""
"2012","377","","26.9","34.9","","","","60.1","1673","30.9","43.8","","","","","",""
"2012","378","","25.7","32.7","564","17","","","1552","31.8","40","","","","","25",""
"2012","379","","25.4","34.7","","41","","","914","27.5","40.2","","707","","","",""
"2012","380","","28.2","36.9","","","","","","26.7","54.5","","","","","",""
"2012","381","","22.9","37.7","207","","","60.5","","27.6","35.7","","","","","",""
"2012","382","","25.3","42","","","","72.5","","28.0","41","","","","","",""
"2012","394","","21.9","46.4","","","","67.8","","31.5","39.1","","","","","",""
"2012","395","26.3","21.4","34.4","","20","","60","","20.0","39.5","","1039","","","14.9",""
"2012","397","","18.6","44","","","","89","","12.0","29.4","","","","","18.7",""
"2012","398","","24","41.3","","","","87.9","","35.0","46.2","","","","","",""
"2012","399","","27.5","42.8","","","","83","","26.9","54.5","","","","","27",""
"2012","400","","22.3","38.7","","56","","81.9","","19.2","41.5","","","","","20",""
"2012","401","","24.2","33","","","","92.3","","24.1","43.1","","","","","",""
"2012","402","","21.4","32.7","339","","","67.9","750","28.8","46.5","","","","","18.6",""
"2012","403","","29.4","38.4","","","","78","","20.2","49.7","","","","","29",""
"2012","404","","28.9","41.5","","","","86.4","","24.0","60.1","","","","","",""
"2012","405","","22","35.6","","","","56.2","890","21.6","39.3","","","","","22.3",""
"2012","406","","26.1","31.4","","","","62","","26.0","45.4","","","","","18",""
"2012","409","","22.9","35.2","","","","71.1","663","19.7","40","","","","","",""
"2012","410","","29","49.4","","","","","1516","30.6","49.1","","","","","",""
"2012","411","","25","43.4","1350","","","87","","30.7","45","22","","","","",""
"2012","426","","20.4","33.3","","","","68","","26.0","35.9","","955","","","18",""
"2012","427","","21.6","41.1","","","","89.6","","24.5","47","","1225","","","28.5",""
"2012","428","","22.8","36","","","","90.6","","18.3","45","","","","","",""
"2012","429","","21.7","34.5","","","","80.5","","5.0","33.9","","1129","","","",""
"2012","430","","18.5","36","","","","84.8","","18.0","35.6","","","","","",""
"2012","431","","21.7","35.7","","44","","74.3","","25.7","37.9","","","","","",""
"2012","434","","25.7","36.6","","","","84.2","","26.4","49","","1445","","","",""
"2012","435","","23.4","30.7","","","","60.8","660","30.4","41.3","","","","","19.7",""
"2012","436","","26.2","32.9","","","","68.3","","26.1","48.8","","","","","14.8",""
"2012","437","","27.8","41.5","","","","74.1","","24.7","54.8","","","","","",""
"2012","438","","28.6","35.6","","","","57.5","697","24.3","54.8","","","","","20",""
"2012","439","","30.7","40.2","","","","","350","26.2","57.8","","","","","",""
"2012","440","","31.7","40.9","","","","67.5","","32.6","52.8","","","","","",""
"2012","442","","35.5","45","","","","72.8","","34.1","56.3","","","","","",""
"2012","456","","25.4","37.2","","","","79.9","","19.0","37","","1123","","","24",""
"2012","457","","22.2","36.5","","","","74.3","","25.3","39.9","","786","","","21.2",""
"2012","458","","21.1","36.1","","","","77.9","","14.6","47.4","","689","","","23",""
"2012","459","","22.2","30.7","","","","77.4","","17.5","37.2","","987","","","21.5",""
"2012","460","","22.8","32.7","","","","72.9","","16.6","35.7","","706","","","22",""
"2012","461","35","25.8","34.1","","","","77.4","","29.7","49","35","","","","20.6",""
"2012","463","","29","36.4","","","","64.8","","27.0","55","","","","","",""
"2012","464","","30.5","50.4","","","","88.4","","33.0","47.3","","","","","",""
"2012","466","","28.7","47.1","","","","76.5","","31.3","58.3","","","","","",""
"2012","467","60","28.2","40.8","","","","89.5","","37.9","65.8","45","","","","",""
"2012","468","","31.6","49.5","","","","101.2","","35.8","57.4","","","","","",""
"2012","469","","29.7","43.8","","","","27.3","","32.2","60.6","","","","","",""
"2012","470","","32.2","49.5","","","","","","33.5","56.4","","","","","",""
"2012","471","","29.8","47.4","","","","80.3","","33.9","53.8","","","","","",""
"2012","472","","27.4","43.2","","","","103.1","","37.4","53.1","","","","","",""
"2012","486","","20.3","35.9","","","","78","","19.7","38.5","","853","","","15.5",""
"2012","487","40","22.9","40.5","","","","86.7","","30.4","48.5","30","922","","","15.8",""
"2012","488","37.7","22.6","39.9","","","","91.1","","24.9","52.3","","925","","","21.1",""
"2012","490","","24.9","37.5","","","","98.2","","24.9","54","","","","","",""
"2012","491","","27.9","42.3","","","","95.4","","28.1","43.7","25","","","","29",""
"2012","493","","30.5","45.3","","","","108.2","","37.3","50.3","","","","","",""
"2012","494","","25.4","40.6","","","","89","","38.5","47.5","","","","","",""
"2012","496","","27","53.1","","","","92.3","","32.2","56.5","","","","","",""
"2012","497","","29.1","47.6","","","","89","","29.7","53.3","","","","","",""
"2012","498","","28.7","46.9","","","","83.6","","36.8","53","","","","","",""
"2012","499","","31.3","51.9","","","","70.9","","42.0","53.4","","","","","",""
"2012","501","30","28.7","43.6","","","","81","","39.3","54.6","25","","","","",""
"2012","502","","30.5","48.8","","","","85.1","","25.6","46.3","","","","","21",""
"2012","520","","27.1","40.8","","","","109.1","","29.5","55.1","","","","","",""
"2012","555","","21","","","","","75","","","47.5","","","","","",""
"2012","561","","26.9","50","","","","84","","28.7","52.2","","","","","",""
"2012","588","","25","46.3","","","","72.7","","34.2","69.9","","","","","",""
"2012","622","","28.1","67.5","","","","95","","","46.9","","","","","",""
